"[483,1177,887,3075,1487,628,862,1697,11,2494,3477,2893,2297,225,954,1795,2,2215,549,2258]"
"[2267,4631,993,284,1667,6364,11010,5013,4824,7247,5662,550,82,5304,2075,10065,9133,525,858,2350]"
"[279,649,846,2893,336,3027,159,9,2078,2,697,482,1321,638,1716,628,215,569,487,1650]"
"[170,1908,1708,167,1168,3926,3566,336,590,897,151,2362,1166,1244,2840,1971,4796,469,5771,340]"
"[1284,92,170,846,6588,1708,482,2406,2840,551,699,6240,2463,1177,8757,325,2506,2470,930,342]"
"[1908,2100,1168,4821,340,40,1654,92,743,897,922,159,279,1167,2820,336,5514,6463,744,250]"
"[5053,1908,488,2015,11,569,110,1521,573,328,2078,9,1460,757,897,288,1564,3,4930,107]"
"[486,692,36,3477,2860,5177,5981,759,1722,482,180,954,4706,8313,1660,1865,1663,102,1484,1927]"
"[9316,2426,3813,1298,922,113,151,1664,1432,2141,2656,551,7102,2497,1166,8215,112,3458,8584,1648]"
"[252,487,2441,846,4878,3690,9,1823,3422,928,482,3295,4233,1177,606,638,697,607,1860,8154]"
"[2,150,1971,239,3882,1150,2404,1321,1511,498,160,482,724,3572,2947,1870,3406,1503,300,638]"
"[482,757,401,18,2240,121,92,937,1646,1166,159,1342,3882,897,4262,548,394,2970,469,694]"
"[944,810,2665,1513,3350,5468,4616,1940,1841,3154,3538,1274,1361,2543,7988,587,7064,492,3598,5002]"
"[1646,747,1284,2943,3466,1342,6020,1305,26,4810,1122,5355,570,2392,571,1239,628,8039,3458,1323]"
"[250,612,922,325,1342,40,1511,2851,3477,3882,309,1050,2535,6563,7379,2702,103,4170,4568,2677]"
"[5446,9963,5140,1673,4630,3499,4377,224,1476,1663,4546,7026,1662,32,3124,3027,2006,270,50,305]"
"[6387,240,7428,658,1664,3359,4247,9046,1706,5472,2381,4794,39,1504,1871,909,1321,3922,3064,1745]"
"[2392,7953,5174,12,569,2825,2819,14,1357,4814,1722,5269,946,699,506,2505,692,253,3670,1977]"
"[396,989,551,9097,252,1521,4500,939,1996,614,4370,661,4166,5981,68,304,1826,1316,2297,5015]"
"[5806,2393,2050,3358,7060,1938,410,11559,887,3538,23,919,156,2036,8817,974,5136,9505,903,5643]"
"[1166,140,1475,5579,606,151,4218,1876,4749,3659,705,2327,7472,614,5177,736,2663,7206,10681,7642]"
"[628,4546,3147,2899,1487,2188,3,1060,2535,7026,1166,1072,4075,4490,215,3027,1971,1564,336,73]"
"[18,160,279,11,9,1321,482,1028,1971,336,744,649,170,1050,253,1166,1121,145,92,897]"
"[2176,336,2510,12,5065,18,2089,3863,2441,1121,482,665,2326,159,569,133,2676,5077,1153,2820]"
"[6655,2820,2819,3984,1028,6220,699,6360,2222,1834,606,3075,1875,7142,1471,279,570,1361,170,1984]"
"[944,638,2463,695,1931,590,56,3001,3539,2479,4147,9679,437,1241,903,2783,649,413,215,6240]"
"[2935,4927,9413,5702,1038,5583,32,4590,160,5915,50,120,5077,4030,3225,3882,11292,1259,121,225]"
"[3721,5426,4911,1279,2823,6295,103,9228,849,3850,772,2159,1357,719,5305,4934,4996,924,40,7102]"
"[2362,4904,162,12,946,1166,5163,140,8073,1835,8145,945,170,930,4734,637,4721,6038,8235,1485]"
"[3711,569,4198,551,9219,254,394,5185,5077,482,1551,1823,3140,168,8760,3538,3765,159,5481,2619]"
"[12,946,14,897,2326,1168,2806,1246,532,4796,159,3359,8409,3835,3141,6488,883,2237,1171,91]"
"[2431,4284,6846,8708,5715,1423,2824,191,865,548,4706,937,3191,3845,2004,4736,4954,973,7442,184]"
"[5400,715,684,402,1918,6117,772,5109,124,4152,3028,277,615,175,470,106,5481,953,250,637]"
"[5794,634,1002,471,454,538,3075,1503,702,929,886,1708,4038,1550,5053,4959,2176,1056,7585,1640]"
"[10928,3636,5229,4704,2510,8986,525,6088,2968,23,5088,751,3699,9239,26,11332,3620,4526,3798,383]"
"[6453,1804,7779,5387,827,11,2,647,1716,1663,9045,1315,1150,759,1166,1361,163,2783,199,15]"
"[757,2517,1251,1511,3588,5640,7067,1475,1639,501,1214,4491,959,6542,1164,929,64,2896,2417,2153]"
"[11,160,2568,18,252,1166,2820,944,2463,4144,5304,1121,4007,810,976,483,1302,3154,5569,180]"
"[483,15,1639,482,429,92,140,1166,18,697,1977,1484,946,1028,402,1321,170,695,724,615]"
"[487,73,628,791,4795,401,2612,432,1971,695,3027,549,1577,2083,697,3341,159,1705,1860,1650]"
"[11042,5831,2075,2655,2277,163,1477,7224,1901,692,5382,8950,4494,489,4001,714,4927,2936,4642,8656]"
"[1932,4563,2,995,9087,917,1150,3850,7044,1639,1321,1279,9161,317,1870,984,517,1645,394,8407]"
"[1870,628,401,965,402,1166,4568,49,2463,12,791,759,471,4630,184,482,3242,2806,159,2726]"
"[3562,2571,4037,695,3054,9758,5587,5355,4951,3485,1440,7562,1215,6340,5825,2326,3359,1359,2097,2823]"
"[482,4494,18,4108,12,1321,1453,1870,1423,3075,140,92,1323,471,15,8423,1244,1403,1168,664]"
"[3374,1342,8545,2381,661,5478,3294,1304,2644,1121,1759,4108,3075,5607,402,3477,1875,3421,3242,827]"
"[15,9,279,2987,482,1423,253,628,92,159,401,11,897,18,862,744,5140,692,336,432]"
"[277,432,2970,3147,1769,2760,1313,1705,509,50,538,3141,403,279,1587,7044,254,630,40,1964]"
"[1558,7188,3404,11050,7938,5140,4868,6835,8347,4148,1680,6529,939,1030,1078,5684,2573,628,3170,838]"
"[1100,6481,1662,4506,7686,3479,2454,159,2783,3749,3813,340,1239,1746,6569,3861,5426,5748,4376,2297]"
"[4827,1003,1018,950,1072,1659,528,1011,772,304,4924,637,782,1456,1219,2372,3129,1927,9090,2822]"
"[1571,1014,5578,1870,473,2499,638,5587,49,489,333,763,552,6128,3858,2893,1866,2,4633,3436]"
"[696,1166,482,2097,919,1055,1447,946,550,5077,703,897,700,3684,698,4108,2603,9125,6688,1564]"
"[3813,746,8678,2039,2990,2902,1417,1984,317,2384,1240,309,2552,5598,2076,1938,345,1577,3,922]"
"[11,482,1028,401,1050,18,1448,15,695,279,920,1166,2820,1121,757,862,394,12,489,1650]"
"[563,1733,3139,1243,680,895,4084,7178,4784,695,7839,5224,4081,5185,788,5370,5371,5274,3294,4330]"
"[49,1477,95,601,6439,697,5813,2822,9,2078,3458,1668,4568,1650,506,3021,424,5143,930,2372]"
"[1284,5514,689,116,1425,4263,170,480,78,4712,840,697,1363,36,396,4326,1166,2107,2517,2362]"
"[921,97,2822,1433,1529,696,571,5514,109,1043,2223,965,1009,0,702,2234,150,73,4491,927]"
"[50,9,480,954,309,757,336,121,180,1215,673,2661,394,92,3147,2,897,160,2653,1214]"
"[4591,3536,279,199,1304,3551,883,12,5753,973,920,1168,1716,4959,615,1501,3538,3194,2188,1769]"
"[9825,1666,568,1465,1822,1370,3027,2055,6685,271,8580,4142,3245,1794,2567,3917,2137,802,1240,2722]"
"[628,649,3492,40,471,279,3147,145,1050,5987,2078,1708,11,1166,283,3027,1284,487,1870,1293]"
"[18,279,11,160,9,482,1321,1971,1028,336,744,1050,649,170,92,145,1166,897,569,1564]"
"[216,463,962,999,160,917,3434,18,2893,553,538,169,2089,1718,937,4546,1410,3600,133,1321]"
"[1860,1009,101,2858,2441,1321,950,2384,2922,1677,495,482,601,9003,945,469,159,665,3347,485]"
"[1025,1863,791,3027,45,950,6488,6499,5765,1951,2107,7703,202,1058,887,535,4500,1083,3598,3850]"
"[950,5299,2750,1503,903,333,5127,36,1760,7916,2158,955,6927,953,394,2959,1448,408,862,8548]"
"[8179,3551,5283,5394,909,5327,204,2367,8969,2123,953,844,71,967,3572,5159,10279,5002,8818,6390]"
"[18,170,1321,11,897,1870,549,850,336,1405,78,4868,3526,862,1677,587,50,665,1927,647]"
"[336,946,1167,606,1166,1321,279,3129,482,2338,9,253,1342,430,215,724,283,846,1313,920]"
"[1564,6834,1673,3477,3141,5136,159,509,1050,638,1708,550,4044,18,695,283,1938,692,2326,425]"
"[336,159,1321,133,2576,5013,2441,2494,157,1302,995,1217,1055,779,1342,295,2491,1305,487,6668]"
"[4818,7173,2441,789,1284,1305,1521,136,3214,7159,32,3177,68,8301,1501,4625,10413,2016,4003,495]"
"[2326,1650,11,1692,1521,192,1323,2448,1477,1302,78,309,15,897,2440,1564,1055,1284,290,10052]"
"[3912,1207,6876,1088,1920,8014,1014,2112,2719,954,3027,4706,274,9057,2006,1567,326,922,1841,1670]"
"[15,236,5599,2034,1323,1663,1484,26,288,701,2825,2854,695,771,1894,251,29,7142,124,697]"
"[1587,917,73,2970,165,333,7817,6720,1004,480,169,930,846,6090,777,1908,8057,2853,9187,5023]"
"[1529,68,1875,921,279,546,145,401,1918,2970,103,2552,3021,2076,965,938,2221,169,5023,1321]"
"[2257,270,120,1323,2677,1793,957,3478,50,937,1405,2922,6720,471,6545,2363,3147,5600,3009,480]"
"[835,658,4817,8772,3639,75,92,437,2958,1342,1501,156,2970,1014,9,489,3526,460,115,100]"
"[1332,1121,482,150,488,489,45,1321,1028,946,549,920,133,295,1168,1650,6545,6846,744,3]"
"[2441,3141,1166,607,1577,736,554,4494,12,1971,2510,920,946,509,4482,140,2822,133,601,2853]"
"[3059,1587,133,607,2970,309,1760,917,160,216,753,7652,2258,2975,817,275,4384,759,159,36]"
"[2013,719,6589,2327,483,14,498,304,120,3381,216,608,7142,5092,3458,322,3350,160,1167,36]"
"[684,277,2853,551,4810,6517,509,1313,3141,2505,1871,5021,699,615,322,6220,2705,658,661,113]"
"[118,2134,1425,1057,2207,2817,1281,850,4199,1305,983,762,5065,862,4179,1421,3541,3954,1041,827]"
"[1004,1860,1001,2304,5013,3620,1013,4788,1845,1342,2083,573,3359,956,1005,2825,1512,789,2441,1009]"
"[996,959,2705,2350,1829,785,2538,748,492,4075,3704,993,2283,305,1922,957,1389,401,108,1621]"
"[1002,1015,506,3284,2827,638,1797,7640,1708,702,664,3367,40,3621,2963,3669,471,1716,119,1871]"
"[959,553,962,937,1497,963,1345,191,628,3027,1015,102,1172,6956,4810,5853,4283,3687,1462,1706]"
"[336,1121,1321,12,2584,18,694,3139,482,11,1448,68,279,3027,1152,1501,946,549,3492,2176]"
"[487,92,5077,1142,11,121,2819,3440,4233,1321,279,1521,4007,336,2821,1241,697,3194,573,1175]"
"[928,160,3194,1114,1504,1691,919,1502,240,18,905,3477,284,4846,921,89,47,6387,658,250]"
"[150,3052,5277,2404,1661,489,1321,480,18,2517,2820,1667,700,1030,2571,1666,9,94,3669,340]"
"[903,3359,5177,3580,1395,3019,199,396,2702,1823,3740,8389,4490,6434,3068,482,887,4068,5172,6777]"
"[4924,1321,2381,4144,488,1835,18,1342,469,159,429,2338,553,606,7283,3551,744,78,7039,336]"
"[3124,1484,3872,1172,612,1354,2440,899,2276,4293,937,638,693,9273,4963,2448,1826,6192,3792,2254]"
"[628,1650,1028,538,1971,12,483,18,573,1166,1835,946,162,2071,1321,336,2326,1849,2406,1870]"
"[551,12,1217,253,744,989,159,930,279,1984,4500,124,366,75,1015,2568,1124,699,73,691]"
"[170,3027,2840,1121,4199,4625,757,946,4921,4148,1722,295,389,699,2188,758,7491,1949,2076,14]"
"[1166,279,432,1654,4025,2821,36,1534,5088,482,429,21,2469,2902,1477,162,401,702,697,678]"
"[103,861,104,102,2733,651,97,2134,1496,697,191,99,2223,1451,3321,165,3832,6582,1214,105]"
"[549,700,1060,743,959,3572,1659,6734,4263,5277,5497,4628,1259,862,2947,1368,635,7202,2783,3381]"
"[696,698,2017,1386,694,2015,919,107,1273,921,2338,280,604,2853,886,937,1363,2821,300,549]"
"[282,927,283,1779,9187,106,3702,1891,924,5875,789,3996,517,2612,4140,3751,695,2605,4223,3816]"
"[3461,3462,4938,1660,82,3645,241,92,1666,2240,1056,6552,3367,1423,6079,398,3350,115,1964,6760]"
"[8966,796,897,5023,326,5787,394,159,3140,3595,1055,2558,5128,903,377,413,469,805,587,846]"
"[4630,1166,1621,1121,569,401,922,7281,1453,895,7835,692,573,2781,12,703,2314,1504,729,325]"
"[5136,4278,777,744,2816,587,5852,4262,6688,1300,2112,757,4025,492,2089,340,2036,639,1823,3360]"
"[1377,394,145,1793,1639,402,255,1321,3359,917,995,1984,1521,2517,2112,4376,5996,2326,790,2126]"
"[649,1122,49,9735,3485,11,239,2,1496,3634,6639,4067,3499,5578,6439,3569,430,3068,1351,4329]"
"[4568,1167,615,488,3,5446,9,1971,5143,532,724,1302,2568,3129,573,92,835,313,3526,1166]"
"[18,11,2078,12,628,9,1503,279,569,73,695,846,170,1650,1870,37,2820,2893,2372,336]"
"[3147,918,1621,746,1521,1708,1639,927,2510,612,481,946,1014,1058,1834,5143,525,1028,1456,695]"
"[2571,4171,609,268,8654,4810,2020,1971,2661,1259,305,1639,5446,2788,1895,102,964,1446,1703,3165]"
"[3440,159,279,840,4233,1321,2078,4025,121,463,1932,1304,140,120,4921,487,1648,2676,5185,192]"
"[1501,482,159,1666,8772,1828,1558,68,9,2188,532,983,757,3751,1175,5185,18,3639,2258,5140]"
"[279,694,2017,698,886,696,280,554,4194,2821,743,651,2134,983,107,2453,665,918,109,5246]"
"[699,2841,1881,1071,5493,7253,3075,923,3141,1875,1710,149,4348,137,2423,569,1366,658,998,469]"
"[151,73,3124,989,2089,340,9,2225,1465,305,551,2568,2692,3701,253,396,6970,803,1703,5052]"
"[18,1971,1121,1708,695,3141,488,394,170,1342,483,11,995,305,2338,551,757,897,1166,116]"
"[3882,1291,8116,2800,8540,477,322,10315,342,5036,999,8819,3225,8423,4287,8693,433,1061,649,4845]"
"[4796,1984,1706,1166,3359,2281,3691,1062,1018,1028,2282,140,3914,3029,3027,4597,7142,568,5112,45]"
"[2,15,487,489,1028,2134,2947,946,483,1503,160,695,1716,2510,897,1321,1033,737,758,3126]"
"[102,2272,3179,483,9020,1107,285,2291,996,241,239,1539,1596,3406,2092,3645,551,698,5683,7262]"
"[6956,1639,14,1866,413,4810,552,429,7802,483,179,9793,1513,2215,3872,2350,5124,1722,7575,959]"
"[4762,532,699,483,954,3477,328,69,2404,1971,2071,471,3170,4996,2494,2853,862,1342,1366,695]"
"[2362,4904,162,12,946,1166,5163,140,8073,1835,8145,945,170,930,4734,637,4721,6038,8235,1485]"
"[2404,92,664,328,481,2245,1587,1927,898,2990,105,2800,206,1142,1971,2017,1596,2558,280,283]"
"[3258,417,604,886,921,3404,1051,928,9735,1414,3075,244,5246,6336,3194,3485,165,151,1529,3772]"
"[887,309,3800,2350,3027,108,2304,569,1521,1592,2079,214,94,4500,422,2342,897,11,635,255]"
"[18,1321,336,482,1050,692,573,1166,11,159,401,1055,12,3141,4625,2240,699,3751,1150,140]"
"[3850,591,4328,1023,917,1971,6128,309,1395,4494,1215,2876,485,1846,1007,1177,8786,4067,1805,8478]"
"[1284,2537,2734,3805,1938,772,5976,101,1983,662,3214,5514,5015,650,394,6569,747,9097,2741,2258]"
"[45,1698,1650,5112,1971,6393,483,75,7835,1700,1351,4161,2372,215,1662,2061,552,628,1028,1666]"
"[3729,8123,4924,7835,2386,1113,9304,437,6987,321,2125,3214,8563,788,6787,3639,856,4818,9689,3684]"
"[1321,480,2176,3388,3819,9198,94,920,817,3052,1387,235,7022,1703,3747,1534,1241,6729,6125,7098]"
"[1304,3273,2781,5577,7387,1870,463,340,4207,1761,1703,5428,2027,101,2652,1168,5570,4609,2726,2674]"
"[2781,1435,1663,887,2257,6804,9198,1453,1083,2901,304,216,2809,1590,639,1022,1876,561,1670,6569]"
"[9,665,4044,75,2469,160,1587,835,1971,309,697,1122,1214,1826,1302,215,4038,270,1698,180]"
"[1214,4610,3186,2579,9758,551,427,488,4350,3867,905,6408,1028,983,757,215,724,2367,428,4925]"
"[5036,2591,9933,2960,5516,608,3499,4951,9251,1891,4265,1673,844,2361,237,1927,3684,253,3485,157]"
"[115,336,6192,3147,2081,8231,9059,3495,3477,7444,457,2507,121,38,7539,4616,4642,4665,1971,1512]"
"[3616,6492,2222,11,2440,1964,275,2821,3590,337,923,2447,1587,7283,107,1828,6343,284,3440,4924]"
"[18,606,482,862,921,628,279,6688,946,15,886,1835,401,791,897,73,724,402,3882,160]"
"[569,1304,2568,159,305,4199,2126,5013,759,3512,743,4500,487,573,846,2781,3027,938,2079,762]"
"[2517,73,6610,637,75,1932,6569,2372,488,2081,604,1042,1214,548,918,2823,9,1405,3492,695]"
"[3691,2052,2676,3632,1698,1451,1294,295,5111,820,1629,1692,309,108,3027,549,643,1705,5640,1152]"
"[1332,1121,482,150,488,489,45,1321,1028,946,549,920,133,295,1168,1650,6545,6846,744,3]"
"[1670,1342,1708,777,954,94,7063,2425,469,1050,5163,1104,1661,846,1168,2996,3492,2899,3392,40]"
"[106,2176,108,9725,1313,78,946,5810,3684,1244,3882,2823,5509,5985,700,65,858,1925,1654,336]"
"[3833,3885,300,5013,5304,959,4263,11,4323,4824,1036,3147,3030,6569,481,4206,1536,2017,7032,4350]"
"[98,1323,2384,3526,3367,2448,2372,7413,833,2963,6084,4630,1453,1314,4624,2430,662,8313,1690,1696]"
"[160,11,587,14,2263,1167,553,402,9,1055,482,40,568,4199,3492,1172,1650,759,1315,309]"
"[615,18,2661,1767,5236,1168,2469,4494,2853,471,4783,705,1971,1649,6408,1698,3147,9059,1215,2773]"
"[2136,3816,568,1164,1822,729,665,78,14,159,2436,169,1639,1783,946,5780,587,2463,3027,7283]"
"[3477,10061,3009,3882,285,5984,9470,5863,996,353,1142,9679,242,1097,5862,601,160,1843,1300,8552]"
"[692,106,549,1011,1949,290,2936,11,2078,107,2097,886,743,2083,300,698,1511,3681,4232,2676]"
"[2017,1043,483,4706,104,5177,862,140,691,2821,1060,697,105,300,1321,1925,2419,692,959,3030]"
"[279,694,2017,698,886,696,280,554,4194,2821,743,651,2134,983,107,2453,665,918,109,5246]"
"[699,2841,1881,1071,5493,7253,3075,923,3141,1875,1710,149,4348,137,2423,569,1366,658,998,469]"
"[5427,1923,7159,5425,1018,957,953,532,3170,1456,4330,6003,401,2441,5632,1055,4901,2543,1670,574]"
"[160,11,1870,759,121,697,159,487,1121,862,140,2297,242,92,12,2821,483,549,3141,865]"
"[489,1423,1529,2970,923,6434,1302,268,392,3075,5985,150,4108,1242,1503,2415,4289,2081,483,532]"
"[150,6686,7142,50,480,1564,5658,2107,2726,4889,2440,817,3243,1661,1305,2423,4108,1214,3850,1241]"
"[8458,1244,836,4253,700,810,104,757,2816,1692,321,4414,606,7519,791,3102,10562,696,944,1004]"
"[3863,7126,9027,6562,9689,8970,5065,4340,7628,8431,454,6353,11430,3577,6302,1640,3588,3409,1486,7133]"
"[106,549,160,918,300,2338,886,4331,2097,698,1284,1003,2224,487,11,696,1043,1927,122,548]"
"[628,1708,2215,3027,305,119,1655,549,2188,4596,160,569,3848,638,6688,340,1927,1284,3147,215]"
"[18,159,160,1321,1971,482,649,606,279,394,2893,12,897,628,2644,2326,2821,180,3882,469]"
"[1142,4124,3479,487,3360,322,309,4821,3333,1761,1332,743,1345,4394,2079,1692,2781,250,2078,995]"
"[2075,482,2406,15,1166,340,1550,73,75,4490,1247,140,604,2821,18,3440,2853,694,1028,1321]"
"[75,489,757,918,3492,482,2083,1650,1484,4934,1342,401,548,862,3659,159,697,695,1168,9]"
"[9,697,573,305,790,482,628,160,692,1313,695,401,394,50,649,279,11,1708,121,215]"
"[3463,770,7862,6336,26,7652,2159,5515,305,2346,3485,157,4030,2867,1296,10922,731,1496,492,3313]"
"[3863,7126,9027,6562,9689,8970,5065,4340,7628,8431,454,6353,11430,3577,6302,1640,3588,3409,1486,7133]"
"[777,2724,2853,291,3687,1154,225,762,757,1022,1596,1241,237,1761,726,3409,2176,58,463,18]"
"[7026,628,5020,5387,1663,3147,2188,4546,3027,1871,6277,3091,3863,4815,3691,8744,4075,9492,1536,1252]"
"[1375,2153,553,2103,15,4491,394,561,959,791,1386,4872,134,5426,3359,8720,122,649,2126,1107]"
"[252,1971,336,1793,432,92,1484,159,989,3178,36,480,2350,151,3430,482,396,12,2126,120]"
"[5683,5382,4165,6439,509,2081,4263,695,5780,532,217,2075,4201,3684,1164,10724,5947,403,3084,1895]"
"[279,482,18,946,1448,1971,225,694,336,3194,2822,606,549,2821,757,1870,897,791,920,4025]"
"[159,1321,170,279,3027,11,920,75,1423,133,92,68,587,2893,628,946,160,115,569,1971]"
"[2372,11,489,9,5053,628,115,215,3075,471,1927,122,551,394,336,1677,1708,1028,1484,279]"
"[2234,1698,1587,1723,1971,121,3170,11,3165,7938,1153,724,99,1501,3,1558,745,2258,481,1043]"
"[2821,2274,1651,2819,691,2075,696,1043,4876,919,724,3659,189,606,3681,2652,1386,482,2338,2263]"
"[6672,11151,3512,1621,487,508,2141,3173,2824,39,3027,1927,5942,5053,3437,256,612,241,4615,108]"
"[4924,2118,2318,1674,9219,2083,1177,478,9898,2526,5748,3598,9367,2404,1239,128,3569,4226,4934,587]"
"[823,1587,604,1214,105,107,115,2176,309,150,488,1142,128,18,1511,1150,757,1321,1971,2338]"
"[2221,1150,401,509,68,5473,2644,1143,1448,5136,109,2840,37,759,1110,925,2806,6940,8082,777]"
"[3396,1456,5752,8508,3897,850,1930,7283,2568,1448,846,60,2996,104,282,6887,7202,810,53,4725]"
"[569,11,2864,758,2079,1177,2084,4625,6904,279,489,1448,1033,337,169,2338,483,6597,1126,545]"
"[238,1001,2469,2899,1663,14,1368,1246,2304,3512,3621,5515,1977,658,1389,483,2342,7169,3141,8820]"
"[9735,4226,2619,3551,604,177,18,1983,1997,1529,159,5013,11,1247,6090,4962,923,401,151,4618]"
"[2978,1410,11134,1321,3411,4713,2699,2788,3347,8548,1462,3564,1968,1405,6112,268,1558,394,8354,1646]"
"[1302,2126,2970,15,5013,8206,6126,2240,4376,170,4025,995,2821,1282,728,1342,5269,317,3440,2098]"
"[9,482,695,744,336,14,12,92,1977,1028,242,2,253,1870,1971,2819,215,697,122,481]"
"[160,18,1321,1028,9,279,1121,744,1050,489,92,1971,145,482,4625,569,11,159,487,73]"
"[492,7652,159,2823,6517,5136,4288,638,498,2013,5077,6038,100,4539,4262,495,162,1805,805,4287]"
"[3359,835,4979,8574,3418,8695,872,850,6917,6232,483,8329,1447,6688,546,2241,1633,8618,5284,7142]"
"[845,7081,930,895,36,1332,2567,6318,111,1597,1870,3568,7821,6546,849,4978,2338,284,9103,4491]"
"[2860,3027,287,2228,4220,3813,157,5309,3477,705,1487,5667,1468,4591,546,4506,3360,2746,3259,216]"
"[897,279,482,1321,68,1284,159,665,336,487,92,170,15,587,846,1448,124,11,1453,3075]"
"[1484,697,3406,333,630,5683,1404,1639,2195,483,4294,2178,3411,305,482,3440,1164,2413,3747,3379]"
"[7650,1487,304,1356,2441,2644,2228,1513,989,305,506,1215,6589,2877,509,607,6688,5446,4827,122]"
"[6591,9992,1175,21,4144,5174,4563,2386,6499,2536,568,115,1793,4330,2224,2825,182,7056,8231,1236]"
"[7871,549,1870,1592,3194,1214,4491,1060,18,1677,1168,5143,279,4144,887,1028,946,2947,336,3075]"
"[309,110,1015,471,5043,9,50,569,3141,489,73,4300,897,121,5985,1662,1770,366,2874,2241]"
"[7920,3379,9275,729,113,2601,2215,1577,5635,2100,5052,3939,2089,1654,6697,3165,909,2825,1255,428]"
"[18,160,279,11,9,1321,482,1971,1028,744,336,897,170,649,1050,1121,569,92,145,253]"
"[4625,105,917,696,121,302,8666,601,921,2391,5942,295,4474,5770,1005,101,92,4544,2060,2276]"
"[5613,7412,2256,5286,2421,4979,5277,8075,3647,4166,3124,6439,10562,1263,7663,2141,532,878,4612,6365]"
"[284,1386,6688,5768,402,698,300,1504,4520,696,1166,693,509,5770,4625,692,288,6,2014,2189]"
"[4470,236,4330,1747,2100,2225,538,432,116,6463,2081,5196,163,5478,5458,483,215,3704,3863,605]"
"[1484,791,277,5336,92,1342,2958,6126,2705,1460,569,3001,638,71,4506,546,743,94,1708,2123]"
"[9,98,615,3434,1983,225,5053,7106,1700,394,3009,1002,1550,1723,11188,1167,337,2819,1646,570]"
"[7844,6225,340,328,894,151,5112,159,2985,802,2728,551,169,8492,872,2558,7262,3813,921,1649]"
"[1834,1564,2854,150,8728,4445,3724,692,5662,5174,2020,291,2083,4025,1447,862,7282,6044,112,102]"
"[279,2820,50,159,606,482,1166,897,2902,587,394,1908,7650,2079,1567,1342,862,3,1150,2821]"
"[2102,797,927,7356,4608,1931,3645,10077,2080,1048,1649,4340,7535,1544,3177,701,3670,1745,2804,56]"
"[11,628,1564,242,3765,2726,481,1876,2028,402,3632,2788,3566,1033,659,1938,4630,1659,9074,1870]"
"[2028,550,3141,2,1711,225,1883,4625,3963,1903,684,2043,1160,846,5472,336,2338,887,951,1477]"
"[11,121,835,225,483,1167,3141,2,18,160,615,1453,1971,488,897,724,333,45,1342,1650]"
"[791,471,5053,159,488,2283,3598,6688,1487,4665,2781,402,5218,2103,2652,422,1321,2159,546,1453]"
"[1121,1298,1746,108,1273,1050,1244,2652,665,673,5077,4615,959,570,2079,729,2552,3725,1024,785]"
"[9,988,1484,509,994,2112,3818,3572,8094,2123,4506,862,2367,1300,909,95,535,14,287,6846]"
"[549,700,1060,743,959,3572,1659,6734,4263,5277,5497,4628,1259,862,2947,1368,635,7202,2783,3381]"
"[532,1173,850,605,2543,1841,885,3350,1659,720,2558,1028,425,2,9565,3129,757,2800,1677,5507]"
"[3863,1535,102,2397,68,921,538,3170,157,97,3730,1177,11,5401,4030,36,109,137,1587,3749]"
"[1166,340,12,606,2258,6688,897,336,6169,5277,2820,1342,4665,408,68,5402,2783,5065,2819,1708]"
"[15,1714,477,1296,2027,3854,5402,501,533,250,663,73,2999,36,1166,1305,849,3586,175,1122]"
"[336,4194,2535,50,402,1284,7255,3495,110,279,1345,4633,1708,2106,1847,3617,1659,662,92,2978]"
"[1349,7103,1835,6090,1971,1875,2189,3005,1261,2415,3968,2061,277,283,353,1342,8386,1870,1984,1849]"
"[6700,1587,5310,1751,7374,432,4038,923,7938,1206,3006,1158,8354,509,4644,772,3119,2100,628,1531]"
"[1716,7888,5094,8107,4218,3293,5017,3435,1552,8946,8621,923,1324,5366,1435,5577,5310,8526,1628,216]"
"[469,3603,6488,989,2329,1028,1666,9148,2840,1662,488,2802,4144,3,757,1055,1260,6352,4500,1875]"
"[7104,6168,2652,1870,1121,1746,7224,5426,1323,12,1284,3165,3237,5053,1667,988,5884,3940,2470,3872]"
"[1321,1244,73,921,2819,2676,1484,1028,6387,1166,1448,4630,573,3572,724,659,700,4490,1251,18]"
"[1451,3191,15,635,2424,288,2853,1247,693,18,168,3533,628,9161,2283,785,1055,2552,4113,5810]"
"[18,279,1321,160,2078,11,691,40,2510,2326,336,482,3027,1166,1247,897,1121,569,3526,743]"
"[14,920,844,159,3367,1460,1273,946,1581,4308,546,3573,5054,133,7491,1018,2470,3284,3684,1503]"
"[2362,4904,162,12,946,1166,5163,140,8073,1835,8145,945,170,930,4734,637,4721,6038,8235,1485]"
"[5424,1577,8306,281,8004,4568,729,7985,1977,548,1028,3031,483,1648,2892,5289,6149,8169,1529,2234]"
"[3,3141,254,777,3147,483,170,7202,1323,413,225,133,1639,897,162,1300,145,295,68,140]"
"[4506,1121,1282,4450,3499,4232,480,1321,1050,471,2404,7202,1805,2106,49,649,217,2159,12,1322]"
"[3863,7126,9027,6562,9689,8970,5065,4340,7628,8431,454,6353,11430,3577,6302,1640,3588,3409,1486,7133]"
"[1659,4328,2567,2978,6767,3453,5478,5472,488,744,3068,7379,366,1775,1168,1653,2188,7871,1841,3071]"
"[489,639,279,1121,635,862,1423,471,336,3189,1870,1166,1050,38,886,1497,3075,114,757,1722]"
"[6913,2819,5077,290,1587,549,1273,1214,1448,1639,550,1870,1166,3141,425,1321,277,2126,2234,1453]"
